Year,Type,Name,Assets,Liabilities
2009,fire,PLEASANTVIEW FPD                                  ,19201312.45,27751630.14
2009,fire,PONTIAC FIREFIGHTERS PENSION FUND                 ,3326089.05,5240419.5600000005
2009,fire,POSEN FIREFIGHTERS PENSION FUND                   ,373374.0,1200445.0
2009,fire,PRINCETON FIREFIGHTERS PENSION FUND               ,4681481.51,6541602.26
2009,fire,PROSPECT HEIGHTS FPD FIREFIGHTERS PENSION FUND    ,1296927.88,1184110.18
2009,fire,QUINCY FIREFIGHTERS PENSION FUND                  ,18162588.99,49562308.480000004
2009,fire,RIVER FOREST FIREFIGHTERS PENSION FUND            ,10363621.09,21500488.64
2009,fire,RIVERDALE FIREFIGHTERS PENSION FUND               ,3364396.6,4996999.04
2009,fire,ROBBINS FIREFIGHTERS PENSION FUND                 ,311895.6,414022.95
2009,fire,ROBERTS PARK FPD FIREFIGHTERS PENSION FUND        ,8390105.65,13008272.059999999
2009,fire,ROBINSON FIREFIGHTERS PENSION FUND                ,2909412.53,3723496.06
2009,fire,ROCHELLE FIREFIGHTERS PENSION FUND                ,6028557.74,8399170.36
2009,fire,ROCK FALLS FIREFIGHTERS PENSION FUND              ,4798173.91,6759205.16
2009,fire,ROCK ISLAND FIREFIGHTERS PENSION FUND             ,19240052.06,53884027.07
2009,fire,ROCKFORD FIREFIGHTERS PENSION FUND                ,135056440.03,236413921.28
2009,fire,ROLLING MEADOWS FIREFIGHTERS PENSION FUND,18235796.0,46933550.79
2009,fire,ROMEOVILLE FIREFIGHTERS PENSION FUND              ,2697822.36,3563406.78
2009,fire,ROSELLE FIREFIGHTERS PENSION FUND,3350281.46,4666726.140000001
2009,fire,RUTLAND/DUNDEE TWPS FPD FIREFIGHTER'S PENSION FUND,1251971.32,1663449.44
2009,fire,SALEM FPD FIREFIGHTERS PENSION FUND               ,1553402.55,2174019.71
2009,fire,SAUK VILLAGE FIREFIGHTER PENSION FUND             ,108511.09,178864.58
2009,fire,SAVANNA FIREFIGHTERS PENSION FUND                 ,1299639.61,1783408.94
2009,fire,SCHAUMBURG FIREFIGHTERS PENSION FUND              ,62859056.56,119918479.81
2009,fire,SCHILLER PARK FIREFIGHTERS PENSION FUND           ,8053145.98,17958202.12
2009,fire,SHELBYVILLE FPD FIREFIGHTERS PENSION FUND         ,869794.01,1374468.99
2009,fire,SIGNAL HILL FPD FIREFIGHTERS PENSION FUND         ,373402.62,376280.51
2009,fire,SILVIS FIREFIGHTERS PENSION FUND                  ,224942.73,226253.89
2009,fire,SKOKIE FIREFIGHTERS PENSION FUND                  ,55681705.0,113472182.2
2009,fire,SOUTH BELOIT FIREFIGHTERS PENSION FUND            ,559999.0,1529919.84
2009,fire,SOUTH CHICAGO HEIGHTS FIREFIGHTERS PENSION FUND   ,120418.24,289279.0
2009,fire,SOUTH ELGIN/COUNTRYSIDE FPD FIREFIGHTERS PENSION F,4132513.95,8540414.58
2009,fire,SOUTH HOLLAND FIREFIGHTERS PENSION FUND           ,7039540.07,10073182.85
2009,fire,SPRINGFIELD FIREFIGHTER'S PENSION FUND            ,67594711.93,187356337.15
2009,fire,ST CHARLES FIREFIGHTERS PENSION FUND              ,17440044.48,27325404.47
2009,fire,STERLING FIREFIGHTERS PENSION FUND                ,9245364.27,16725448.64
2009,fire,STILLMAN FPD PENSION FUND                         ,93270.57,137850.02
2009,fire,STREAMWOOD FIREFIGHTERS PENSION FUND,21210387.38,27960240.06
2009,fire,STREATOR FIREFIGHTERS PENSION FUND                ,4581665.42,9341729.41
2009,fire,SUGAR GROVE FPD FIREFIGHTER'S PENSION FUND        ,521138.35,577377.62
2009,fire,SULLIVAN FPD FIREFIGHTERS PENSION FUND,2404451.25,3558540.98
2009,fire,SWANSEA FIREFIGHTERS PENSION FUND                 ,221879.3,370552.99
2009,fire,SYCAMORE FIREFIGHTERS PENSION FUND                ,7018294.0,13713485.26
2009,fire,TAYLORVILLE FIREFIGHTERS PENSION FUND             ,3493549.66,5841570.24
2009,fire,TRI-STATE FPD FIREFIGHTERS PENSION FUND           ,16822605.0,25727818.34
2009,fire,TRI-TOWNSHIP FPD FIREFIGHTERS PENSION FUND        ,1980204.24,3585111.77
2009,fire,UNIVERSITY PARK FIREFIGHTERS PENSION FUND,4090886.62,5226318.9
2009,fire,URBANA FIREFIGHTERS PENSION FUND                  ,24569362.91,35064547.83
2009,fire,VILLA PARK FIREFIGHTERS PENSION FUND              ,11353176.16,16638865.66
2009,fire,WARRENVILLE FPD FIREFIGHTERS PENSION FUND         ,1862968.58,1525683.75
2009,fire,WASHINGTON PARK FIREFIGHTERS PENSION FUND         ,260879.98,783419.58
2009,fire,WAUCONDA FPD FIREFIGHTER'S PENSION FUND           ,5550062.59,20258900.89
2009,fire,WAUKEGAN FIREFIGHTERS PENSION FUND                ,37987449.16,92485125.82
2009,fire,WEST CHICAGO FPD FIREFIGHTERS PENSION FUND        ,17530551.32,19270302.58
2009,fire,WEST DUNDEE FIREFIGHTERS PENSION FUND             ,3542849.41,5644188.58
2009,fire,WEST FRANKFORT FIREFIGHTERS PENSION FUND          ,3563567.21,6323384.78
2009,fire,WESTCHESTER FIREFIGHTERS PENSION FUND             ,14440060.16,22786118.71
2009,fire,WESTERN SPRINGS FIREFIGHTERS PENSION FUND,393350.0,396638.0
2009,fire,WHEATON FIREFIGHTERS PENSION FUND                 ,14424059.0,25013301.560000002
2009,fire,WHEELING FIREFIGHTERS PENSION FUND                ,25181995.02,43949527.019999996
2009,fire,WILLIAMSON COUNTY  FIREFIGHTERS PENSION FUND      ,288832.63,308073.48
2009,fire,WILLOW SPRINGS FIREFIGHTERS PENSION FUND          ,84381.79,639587.47
2009,fire,WILMETTE FIREFIGHTERS PENSION FUND,28787874.04,47182410.08
2009,fire,WILMINGTON FPD FIREFIGHTER'S PENSION FUND         ,63991.41,69337.12
2009,fire,WIN-BUR-SEW FPD FIREFIGHTERS PENSION FUND         ,154692.0,234772.02
2009,fire,WINFIELD FPD FIREFIGHTERS PENSION FUND            ,2009666.88,2492228.33
2009,fire,WINNETKA FIREFIGHTERS PENSION FUND                ,14669800.44,27059287.52
2009,fire,WOOD DALE FPD FIREFIGHTERS PENSION FUND           ,8630775.25,21503266.98
2009,fire,WOOD RIVER FIREFIGHTERS PENSION FUND              ,3875561.62,6684135.62
2009,fire,WOODSTOCK FIRE/RESCUE DISTRICT FIREFIGHTERS PENSIO,1662532.12,2688784.5
2009,fire,WORTH FIREFIGHTERS PENSION FUND                   ,2552823.36,2679106.93
2009,fire,YORK CENTER FIRE PROTECTION DISTRICT              ,377415.66,276277.93
2009,fire,ZION FIREFIGHTERS PENSION FUND                    ,12795368.72,21759260.07
2010,fire,ADDISON FIREFIGHTERS PENSION FUND,33215123.59,53896591.04
2010,fire,ALGONQUIN LAKE IN THE HILLS FPD PENSION FUND      ,9417428.31,14107242.719999999
2010,fire,ALSIP FIREFIGHTERS PENSION FUND,15961111.73,29285774.82
2010,fire,ALTON FIREFIGHTERS PENSION FUND                   ,16270217.44,53808702.92
2010,fire,ANNA FIREFIGHTERS PENSION FUND,1681827.27,2238440.02
2010,fire,ARLINGTON HEIGHTS FIREFIGHTERS PENSION FUND,57301581.02,99063900.31
2010,fire,ATWOOD FPD FIREFIGHTERS PENSION FUND              ,11604.35,141825.0
2010,fire,AURORA FIREFIGHTERS PENSION FUND,101867062.26,203659352.86
2010,fire,BARRINGTON FIREFIGHTERS PENSION FUND,9488073.02,12585511.37
2010,fire,BARTLETT FPD FIREFIGHTERS PENSION FUND,7313443.91,12352843.91
2010,fire,BATAVIA FIREFIGHTERS PENSION FUND,9151379.49,14541997.76
2010,fire,BEACH PARK FPD FIRE FIGHTERS PENSION FUND         ,229838.45,532630.22
2010,fire,BEARDSTOWN FIREFIGHTERS PENSION FUND,664074.98,1013727.97
2010,fire,BELLEVILLE FIREFIGHTERS PENSION FUND,17876811.51,45017158.7
2010,fire,BELLWOOD FIREFIGHTERS PENSION FUND                ,18143232.27,28050322.86
2010,fire,BELVIDERE FIREFIGHTERS PENSION FUND,9994839.77,19081562.7
2010,fire,BEMENT FPD FIREFIGHTERS PENSION FUND,238386.02,620984.8300000001
2010,fire,BENSENVILLE FIREFIGHTERS PENSION FUND,9692075.65,21701389.35
2010,fire,BENTON FIREFIGHTERS PENSION FUND                  ,2963314.34,3594852.38
2010,fire,BERWYN FIREFIGHTERS PENSION FUND                  ,19159199.81,66143291.92
2010,fire,BLOOMINGDALE FPD FIREFIGHTERS PENSION FUND,19437161.39,29369441.97
2010,fire,BLOOMINGTON FIREFIGHTERS PENSION FUND,34246039.42,74549335.1
2010,fire,BLUE ISLAND FIREFIGHTERS PENSION FUND             ,6022326.88,15672585.75
2010,fire,BOLINGBROOK FIREFIGHTERS PENSION FUND             ,35297417.19,62609696.21
2010,fire,BOURBONNAIS FPD FIREFIGHTERS PENSION FUND         ,677606.37,600838.27
2010,fire,BRADLEY FIREFIGHTERS PENSION FUND                 ,215418.0,539718.78
2010,fire,BRIDGEVIEW FIREFIGHTERS PENSION FUND,17477859.33,32562448.03
2010,fire,BRISTOL-KENDALL  FIREFIGHTER'S PENSION FUND,0.0,-3269.6
2010,fire,BROADVIEW FIREFIGHTERS PENSION FUND,16819312.0,31346515.05
2010,fire,BROOKFIELD FIREFIGHTERS PENSION FUND,9944619.1,15479254.07
2010,fire,BUFFALO GROVE FIREFIGHTERS PENSION FUND,33498855.7,44812480.98
2010,fire,BURBANK FIREFIGHTERS PENSION FUND,17429917.11,23525475.82
2010,fire,BURLINGTON COMMUNITY FPD FIREFIGHTERS' PENSION FUN,45436.39,213837.48
2010,fire,BYRON FPD FIREFIGHTERS PENSION FUND,8580647.97,8957547.2
2010,fire,CAIRO FIREFIGHTERS PENSION FUND,717325.01,2950435.65
2010,fire,CALUMET CITY FIREFIGHTERS PENSION FUND,25576236.02,52369902.69
2010,fire,CANTON FIRE PENSION FUND,5864601.8,12583151.690000001
2010,fire,CARBONDALE FIRE PENSION FUND,11171498.99,21965741.810000002
2010,fire,CARBONDALE TOWNSHIP FIREFIGHTERS PENSION FUND,752957.6,419631.52
2010,fire,CAROL STREAM FPD FIREFIGHTERS PENSION FUND,21714410.73,31876360.62
2010,fire,CARPENTERSVILLE FIREFIGHTERS PENSION FUND,11864344.61,16309132.24
2010,fire,CARY FPD FIREFIGHTERS PENSION FUND                ,1875276.03,2415319.3
2010,fire,CENTRAL STICKNEY FPD FIREFIGHTERS PENSION FUND    ,3940.47,97294.0
2010,fire,CENTRALIA FIREFIGHTERS PENSION FUND               ,9179694.85,14883547.45
2010,fire,CENTRALIA FPD FIREFIGHTERS PENSION FUND           ,469821.85,487451.78
2010,fire,CHAMPAIGN FIREFIGHTERS PENSION FUND,51002799.93,75434980.3
2010,fire,CHANNAHON FIRE PROTECTION DISTRICT FIREFIGHTERS PE,1192920.87,762017.19
2010,fire,CHARLESTON FIREFIGHTERS PENSION FUND              ,11634763.67,22852309.54
2010,fire,CHATHAM FPD FIREFIGHTER'S PENSION FUND,1182200.17,1214653.06
2010,fire,CHERRY VALLEY FPD FIREFIGHTER'S PENSION FUND,958208.6,841392.7
2010,fire,CHICAGO HEIGHTS FIREFIGHTERS PENSION FUND         ,30890542.96,63335169.65
2010,fire,CHICAGO RIDGE FIREFIGHTERS PENSION FUND,6788384.82,11507376.34
2010,fire,CICERO FIREFIGHTERS' PENSION FUND,23121765.17,79981521.1
2010,fire,CLARENDON HILLS FIREFIGHTERS PENSION FUND,809184.0,896520.7
2010,fire,CLINTON FIREFIGHTERS PENSION FUND,1276180.46,1610128.22
2010,fire,COAL CITY FIREFIGHTER'S PENSION FUND,132471.28,-19533.48
2010,fire,COLLINSVILLE FIREFIGHTERS PENSION FUND            ,17635446.03,20907440.75
2010,fire,COUNTRY CLUB HILLS  FIREFIGHTERS PENSION FUND     ,5848414.54,7504592.88
2010,fire,COUNTRYSIDE FPD FIREFIGHTERS  PENSION FUND        ,18236735.55,26397995.21
2010,fire,CRYSTAL LAKE FIREFIGHTERS PENSION FUND            ,14827304.84,23870136.68
2010,fire,DANVILLE FIREFIGHTERS PENSION FUND                ,11817320.83,46986361.41
2010,fire,DARIEN WOODRIDGE FPD FIREFIGHTERS PENSION FUND,12571685.84,19388279.59
2010,fire,DECATUR FIREFIGHTERS PENSION FUND                 ,54168940.45,104276390.67
2010,fire,DEERFIELD-BANNOCKBURN FIRE PROTECTION DISTRICT,24205898.09,30770242.33
2010,fire,DEKALB FIREFIGHTERS PENSION FUND,17629551.5,49412512.870000005
2010,fire,DES PLAINES FIREFIGHTERS PENSION FUND,53778196.41,106777822.03
2010,fire,DIXON COMMUNITY FPD FIREFIGHTER PENSION FUND      ,3673943.07,5856544.08
2010,fire,DIXON FIREFIGHTERS PENSION FUND,7459220.23,12250818.9
2010,fire,DOLTON FIREFIGHTERS PENSION FUND,10063230.56,14120973.93
2010,fire,DOWNERS GROVE FIREFIGHTERS PENSION FUND,32098165.34,60202518.93
2010,fire,DUQUOIN FIREFIGHTERS PENSION FUND,2214003.37,4637626.65
2010,fire,EAST ALTON FIREFIGHTERS PENSION FUND,1865900.56,4682831.26
2010,fire,EAST DUNDEE/COUNTRYSIDE FPD FIREFIGHTERS PENSION F,1357424.95,1310528.96
2010,fire,EAST JOLIET FPD FIREFIGHTERS PENSION FUND,1096400.0,378380.92
2010,fire,EAST MOLINE FIREFIGHTERS PENSION FUND,18335084.9,25402859.73
2010,fire,EAST PEORIA FIREFIGHTERS PENSION FUND             ,13813433.78,26279862.1
2010,fire,EAST ST LOUIS FIREFIGHTERS PENSION FUND,12167578.58,45500440.019999996
2010,fire,EDWARDSVILLE FIREFIGHTERS PENSION FUND,10120349.44,13916671.9
2010,fire,EFFINGHAM FIREFIGHTERS PENSION FUND               ,7455540.87,10668783.89
2010,fire,ELBURN/COUNTRYSIDE FPD FIREFIGHTERS PENSION FUND  ,2007937.0,3532445.09
2010,fire,ELGIN FIREFIGHTERS PENSION FUND                   ,51607059.0,112263759.11
2010,fire,ELK GROVE VILLAGE FIREFIGHTERS PENSION FUND,49483940.0,85270554.36
2010,fire,ELMHURST FIREFIGHTERS PENSION FUND,25226426.21,40612074.91
2010,fire,ELMWOOD PARK FIREFIGHTERS PENSION FUND            ,9049418.83,23864077.72
2010,fire,ELWOOD FIRE PROTECTION DISTRICT                   ,627157.19,502852.09
2010,fire,EVANSTON FIREFIGHTERS PENSION FUND                ,49590858.06,117599410.44
2010,fire,EVERGREEN PARK FIREFIGHTERS PENSION FUND          ,1161634.42,2534360.27
2010,fire,FAIRFIELD FIREFIGHTERS PENSION FUND,1353039.03,2341277.41
2010,fire,FAIRVIEW/CASEYVILLE FPD FIREFIGHTERS  PENSION FUND,1681000.61,1892375.45
2010,fire,FLOSSMOOR FIREFIGHTERS PENSION FUND               ,1963025.63,2984410.7800000003
2010,fire,FOREST PARK FIREFIGHTERS PENSION FUND,13564251.02,26071603.55
2010,fire,FOREST VIEW FIREFIGHTERS PENSION FUND,2225177.83,4432418.6899999995
2010,fire,FOSTERBURG FPD FIREFIGHTERS PENSION FUND,773732.1,1162002.97
2010,fire,FOX LAKE FIREFIGHTERS PENSION FUND                ,203567.38,0.0
2010,fire,FOX LAKE FPD  FIREFIGHTER'S PENSION FUND,15114.49,-8133.02
2010,fire,FOX RIVER GROVE FPD FIREFIGHTERS PENSION FUND     ,5412.38,0.0
2010,fire,FRANKFORT FPD FIREFIGHTERS PENSION FUND           ,4591200.61,3898954.18
2010,fire,FRANKLIN PARK FIREFIGHTERS PENSION FUND,19015344.39,40745276.79
2010,fire,FREEPORT FIREFIGHTERS PENSION FUND,25430307.72,35359085.65
2010,fire,GALESBURG FIRE FIGHTERS PENSION FUND,20359511.95,39744101.54
2010,fire,GENEVA FIREFIGHTERS PENSION FUND,8427330.72,11568234.39
2010,fire,GLENCOE FIREFIGHTERS PENSION FUND,173248.88,877125.0
2010,fire,GLENSIDE FPD FIREFIGHTERS PENSION FUND            ,6374172.62,15559404.52
2010,fire,GLENVIEW FIREFIGHTERS PENSION FUND,50914128.79,86832686.62
2010,fire,GLENWOOD FIREFIGHTERS PENSION FUND,2038999.77,2750702.74
2010,fire,GODFREY PAID FIREFIGHTERS PENSION FUND            ,4561911.58,6314944.609999999
2010,fire,GRANITE CITY FIREFIGHTERS PENSION FUND C/O GAIL VA,16636315.76,45691320.84
2010,fire,GRAYSLAKE FPD FIREFIGHTERS PENSION FUND,7916309.38,12499287.88
2010,fire,GREATER ROUND LAKE FPD FIREFIGHTERS PENSION FUND  ,8525435.81,13084776.36
2010,fire,GURNEE FIREFIGHTERS PENSION FUND                  ,16656856.83,24166442.44
2010,fire,HAMPSHIRE FPD FIREFIGHTERS PENSION FUND,892562.0,839797.44
2010,fire,HANOVER PARK FIREFIGHTERS PENSION FUND            ,9673064.41,16170720.25
2010,fire,HARRISBURG FIREFIGHTERS PENSION FUND              ,2395427.0,3375432.4
2010,fire,HARVARD FPD PENSION FUND                          ,125596.63,106360.44
2010,fire,HARVEY FIREFIGHTERS PENSION FUND,14673485.05,36267279.39
2010,fire,HAZEL CREST FIREFIGHTERS PENSION FUND             ,5191747.19,6318782.33
2010,fire,HERRIN FIREFIGHTERS PENSION FUND,4333367.72,9322306.42
2010,fire,HIGHLAND PARK FIREFIGHTERS PENSION FUND,28006581.84,58328463.34
2010,fire,HIGHWOOD FIREFIGHTERS PENSION FUND,1976913.0,2244939.69
2010,fire,HILLSBORO FIREFIGHTER'S PENSION FUND,486375.82,653924.39
2010,fire,HILLSIDE FIREFIGHTERS PENSION FUND,8046095.7,17381026.77
2010,fire,HINCKLEY COMMUNITY FPD FIREFIGHTER'S PENSION FUND,0.0,0.0
2010,fire,HINSDALE FIREFIGHTERS PENSION FUND,12759655.24,21897992.83
2010,fire,HOFFMAN ESTATES FIREFIGHTERS PENSION FUND         ,51614135.02,78924781.47999999
2010,fire,HOMER TOWNSHIP FPD FIREFIGHTERS PENSION FUND,3907287.29,3261124.88
2010,fire,HOMEWOOD FIREFIGHTERS PENSION FUND                ,8532919.0,12039203.71
2010,fire,HUNTLEY FPD FIREFIGHTERS PENSION FUND,9343075.96,10641812.63
2010,fire,ITASCA FPD #1 FIREFIGHTERS PENSION FUND,6102292.52,11333831.79
2010,fire,IVESDALE FPD FIREFIGHTERS PENSION FUND            ,61906.61,97825.24
2010,fire,JACKSONVILLE FIREFIGHTERS PENSION FUND,14466101.58,20812575.93
2010,fire,JEFFERSON FPD FIREFIGHTERS PENSION FUND,1196710.17,1420652.1
2010,fire,JERSEYVILLE FIREFIGHTER'S PENSION FUND            ,78725.79,69719.32
2010,fire,JOLIET FIREFIGHTERS PENSION FUND,71377720.81,171024610.44
2010,fire,JUSTICE FIREFIGHTERS PENSION FUND                 ,221624.47,750587.0
2010,fire,KANKAKEE FIREFIGHTERS' PENSION FUND,8076140.79,42948583.41
2010,fire,KEWANEE COMMUNITY FPD FIREFIGHTERS PENSION FUND,387172.57,669003.78
2010,fire,KEWANEE FIREFIGHTERS PENSION FUND                 ,7316312.85,10448273.04
2010,fire,LAGRANGE FIREFIGHTERS PENSION FUND                ,8440580.55,19854554.33
2010,fire,LAKE EGYPT FPD FIREFIGHTERS PENSION FUND,722607.75,460562.01
2010,fire,LAKE FOREST FIREFIGHTERS PENSION FUND,22749174.8,32917503.58
2010,fire,LAKE VILLA FPD FIREFIGHTER'S PENSION FUND         ,265078.47,0.0
2010,fire,LAKE ZURICH FIREFIGHTERS PENSION FUND             ,11130376.64,25842826.29
2010,fire,LANSING FIREFIGHTERS PENSION FUND,9412140.12,17801612.0
2010,fire,LASALLE FIREFIGHTERS PENSION FUND                 ,1405961.71,1686704.8599999999
2010,fire,LEMONT FPD FIREFIGHTERS PENSION FUND,12142867.06,19125004.36
2010,fire,LEYDEN FPD FIREFIGHTERS PENSION FUND,5982356.12,12269053.95
2010,fire,LIBERTYVILLE FIREFIGHTERS PENSION FUND,16428151.74,26509107.89
2010,fire,LINCOLN FIREFIGHTERS PENSION FUND,6724170.66,15423076.34
2010,fire,LINCOLN RURAL FPD FIREFIGHTERS PENSION FUND,3261726.45,2574692.77
2010,fire,LINCOLNSHIRE-RIVERWOOD FPD FIREFIGHTERS PENSION FU,18945785.15,23595639.96
2010,fire,LISLE-WOODRIDGE FPD FIREFIGHTERS PENSION FUND,41067235.92,79989220.13
2010,fire,LITCHFIELD FIREFIGHTERS PENSION FUND,3888507.05,5519414.1
2010,fire,LOCKPORT TOWNSHIP FPD FIREFIGHTERS PENSION FUND   ,24261058.0,39958186.97
2010,fire,LOMBARD FIREFIGHTERS PENSION FUND,34669033.82,50334779.47
2010,fire,LONG CREEK FPD FIREFIGHTERS PENSION FUND          ,670973.18,461784.79
2010,fire,LONG GROVE FIREMENS PENSION FUND,3326858.81,2305055.7
2010,fire,LYONS FIREFIGHTERS PENSION FUND                   ,16826.38,278427.0
2010,fire,MACOMB FIREFIGHTERS PENSION FUND                  ,8823122.33,14287801.379999999
2010,fire,MANHATTAN FPD FIREFIGHTER'S PENSION FUND,110711.47,97926.89
2010,fire,MANTENO COMMUNITY FPD FIREFIGHTERS PENSION FUND,2364027.6,3070895.3
2010,fire,MARION FIREFIGHTERS PENSION FUND,6465780.67,9882137.08
2010,fire,MARKHAM FIREFIGHTERS PENSION FUND                 ,3596417.35,3690787.61
2010,fire,MARYVILLE FIREFIGHTER'S PENSION FUND,292783.67,535491.64
2010,fire,MATTESON FIREFIGHTERS PENSION FUND,14965942.08,23347238.35
2010,fire,MATTOON FIREFIGHTERS PENSION FUND,14534029.43,33027916.23
2010,fire,MAYWOOD FIREFIGHTERS PENSION FUND,13120549.36,35247700.79
2010,fire,MCCOOK FIREFIGHTERS PENSION FUND,298426.0,859586.0
2010,fire,MELROSE PARK FIREFIGHTERS PENSION FUND,21464635.52,64708155.620000005
2010,fire,MENDOTA FIREFIGHTERS PENSION FUND,1620542.11,2380400.58
2010,fire,METROPOLIS FIREFIGHTERS PENSION FUND,2677159.27,3928841.24
2010,fire,MIDLOTHIAN FIREFIGHTERS PENSION FUND,7046543.87,11536398.42
2010,fire,MINOOKA FPD FIREFIGHTERS PENSION FUND             ,1442076.64,1902432.42
2010,fire,MOKENA FPD FIREFIGHTERS PENSION FUND              ,4016518.72,5748421.05
2010,fire,MOLINE FIREFIGHTERS PENSION FUND,26322515.31,71099371.13
2010,fire,MONMOUTH FIREFIGHTERS PENSION FUND                ,3871143.5,8668092.82
2010,fire,MONTGOMERY & COUNTRYSIDE FPD FIREFIGHTER'S PENSION,120585.82,108738.12
2010,fire,MORTON GROVE FIREFIGHTERS PENSION FUND,23289174.27,43786311.7
2010,fire,MT CARMEL FIREFIGHTERS PENSION FUND,1324964.05,1674059.0699999998
2010,fire,MT PROSPECT FIREFIGHTERS PENSION FUND             ,43860979.23,76443278.82
2010,fire,MT VERNON FIREFIGHTERS PENSION FUND,11166990.57,19298567.42
2010,fire,MT ZION FPD FIREFIGHTERS PENSION FUND,754480.73,651058.9
2010,fire,MUNDELEIN FIREFIGHTERS PENSION FUND               ,13450718.14,15439216.18
2010,fire,MURPHYSBORO FIREFIGHTERS PENSION FUND,3104747.06,6117736.32
2010,fire,NAPERVILLE FIREFIGHTERS PENSION FUND,81154105.79,120250461.21
2010,fire,NEW LENOX FPD FIREFIGHTERS PENSION FUND,1690070.9,1452667.99
2010,fire,NEWPORT TOWNSHIP FPD FIREFIGHTERS PENSION FUND    ,498119.62,510235.6
2010,fire,NILES FIREFIGHTERS PENSION FUND                   ,25231850.81,53932121.36
2010,fire,NORMAL FIREFIGHTERS PENSION FUND,21541050.46,35752633.69
2010,fire,NORTH AURORA FPD FIREFIGHTERS PENSION FUND        ,2264199.0,3103175.26
2010,fire,NORTH CHICAGO FIREFIGHTERS PENSION FUND,8690347.35,19026880.57
2010,fire,NORTH MAINE FPD FIREFIGHTERS PENSION FUND,12451852.22,23472238.04
2010,fire,NORTH PALOS FPD FIREFIGHTERS PENSION FUND,7865084.0,11049670.379999999
2010,fire,NORTH PARK FPD FIREFIGHTER'S PENSION FUND         ,57885.23,36830.15
2010,fire,NORTH RIVERSIDE FIREFIGHTERS PENSION FUND,8859978.43,17417540.65
2010,fire,NORTHBROOK FIREFIGHTERS PENSION FUND              ,37599987.4,58693761.22
2010,fire,NORTHLAKE FPD FIREFIGHTERS PENSION FUND,9349526.87,13024691.91
2010,fire,NORTHWEST HOMER FPD FIREFIGHTERS PENSION FUND     ,2235123.41,2934875.87
2010,fire,NORTHWEST ST CLAIR COUNTY FPD FIREFIGHTERS PENSION,404100.39,462245.07
2010,fire,NORWOOD PARK FPD FIREFIGHTERS PENSION FUND,10097221.18,21086577.84
2010,fire,NUNDA RURAL FPD FIREFIGHTERS PENSION FUND         ,8422.39,255789.0
2010,fire,OAK BROOK FIREFIGHTERS PENSION FUND,21573888.02,36055467.8
2010,fire,OAK FOREST FIREFIGHTERS PENSION FUND,12322286.54,18396013.08
2010,fire,OAK LAWN FIREFIGHTERS PENSION FUND                ,70334985.81,100101109.72999999
2010,fire,OAK PARK FIREFIGHTERS PENSION FUND                ,37806161.85,87550605.45
2010,fire,OAKBROOK TERRACE FIRE PROTECTION DISTRICT         ,1080662.0,1723907.24
2010,fire,OLNEY FIREFIGHTERS PENSION FUND                   ,1955220.3,2369578.04
2010,fire,ORLAND FPD FIREFIGHTERS PENSION FUND,62888521.76,83324837.92
2010,fire,OSWEGO FPD FIREFIGHTERS PENSION FUND              ,2143066.37,1577670.05
2010,fire,OTTAWA FIREFIGHTERS PENSION FUND                  ,11297252.49,20775785.44
2010,fire,PALATINE FIREFIGHTERS PENSION FUND,44644151.5,79950654.22
2010,fire,PALATINE RURAL FPD FIREFIGHTERS PENSION FUND,5717588.02,7491310.42
2010,fire,PALOS FIRE PROTECTION DISTRICT PENSION FUND       ,7403528.0,9703570.23
2010,fire,PALOS HEIGHTS FPD PENSION FUND,6008986.35,8518147.54
2010,fire,PARIS FIREFIGHTERS PENSION FUND                   ,4428923.11,8136435.01
2010,fire,PARK FOREST FIREFIGHTERS PENSION FUND             ,9191763.31,18324937.630000003
2010,fire,PARK RIDGE FIREFIGHTERS PENSION FUND,27433887.23,49155757.84
2010,fire,PEKIN FIREFIGHTERS PENSION FUND,15963616.2,44005490.9
2010,fire,PEORIA FIREFIGHTERS PENSION FUND,111288553.93,187147342.14
2010,fire,PEOTONE FPD FIREFIGHTERS PENSION FUND,782905.77,617770.55
2010,fire,PERU FIREFIGHTERS PENSION FUND,1662455.1,2200990.71
2010,fire,PINGREE GROVE & COUNTRYSIDE FPD FIREFIGHTER'S PENS,257873.51,609237.61
2010,fire,PLAINFIELD FPD FIREFIGHTERS PENSION FUND          ,4921076.45,3099485.13
2010,fire,PLEASANTVIEW FPD,20765545.56,30759799.79
2010,fire,PONTIAC FIREFIGHTERS PENSION FUND                 ,3507574.29,5274676.79
2010,fire,POSEN FIREFIGHTERS PENSION FUND,357504.06,1131924.0
2010,fire,PRINCETON FIREFIGHTERS PENSION FUND,4697531.6,6621257.73
2010,fire,PROSPECT HEIGHTS FPD FIREFIGHTERS PENSION FUND,1616289.12,1165227.28
2010,fire,QUINCY FIREFIGHTERS PENSION FUND                  ,20072628.53,52557668.54
2010,fire,RIVER FOREST FIREFIGHTERS PENSION FUND,12053850.31,21875013.18
2010,fire,RIVERDALE FIREFIGHTERS PENSION FUND,3794456.19,5908195.029999999
2010,fire,ROBBINS FIREFIGHTERS PENSION FUND                 ,320346.85,390240.9
2010,fire,ROBERTS PARK FPD FIREFIGHTERS PENSION FUND        ,9230880.53,14174308.36
2010,fire,ROBINSON FIREFIGHTERS PENSION FUND,3144836.23,4144972.1100000003
2010,fire,ROCHELLE FIREFIGHTERS PENSION FUND,6818820.0,8825438.91
